2.251,6726.42,-1233.44,5494.33,539.624,67.2189
2.261,6714.65,-1221.67,5494.02,538.68,67.2473
2.271,6705.61,-1212.63,5493.79,537.955,65.6016
2.281,6697.66,-1204.69,5493.8,537.318,62.66
2.291,6687.67,-1194.69,5494.2,536.515,60.857
2.301,6673.17,-1180.19,5494.48,535.352,59.2227
2.311,6663.4,-1170.42,5493.28,534.569,57.2795
2.321,6669.51,-1176.53,5491.85,535.059,55.9605
2.331,6681.46,-1188.49,5491.85,536.018,54.6648
2.341,6691.1,-1198.13,5492.14,536.791,55.086
2.351,6697.34,-1204.37,5492.59,537.291,57.4385
2.361,6697.19,-1204.22,5493.33,537.28,59.0113
2.371,6689.45,-1196.48,5494.06,536.658,60.915
2.381,6674.76,-1181.78,5494.72,535.48,66.0944
2.391,6654.37,-1161.4,5495.19,533.845,71.1336
2.401,6630.46,-1137.49,5495.49,531.926,78.1962
2.411,6603.87,-1110.9,5495.73,529.793,85.1056
2.421,6577.13,-1084.15,5495.44,527.647,91.1929
2.431,6559.26,-1066.28,5494.07,526.214,96.1884
2.441,6557.21,-1064.24,5492.59,526.05,100.543
2.451,6563.61,-1070.64,5492.31,526.563,105.205
2.461,6568.73,-1075.76,5492.59,526.974,107.72
2.471,6571.49,-1078.52,5492.77,527.196,109.38
2.481,6573.47,-1080.5,5492.76,527.354,109.61
2.491,6576.01,-1083.04,5492.68,527.558,108.793
2.501,6578.6,-1085.63,5492.77,527.766,105.811
2.511,6579.33,-1086.36,5493.04,527.825,102.367
2.521,6576.65,-1083.68,5493.38,527.609,100.019
2.531,6571.17,-1078.19,5493.6,527.17,97.4314
2.541,6565.74,-1072.77,5493.37,526.734,96.8586
2.551,6565.16,-1072.18,5492.75,526.688,96.7672
2.561,6569.89,-1076.91,5492.37,527.067,94.5437
2.571,6575.41,-1082.43,5492.52,527.51,95.1584
2.581,6578.67,-1085.7,5492.76,527.772,96.9089
2.591,6579.34,-1086.37,5493.02,527.825,97.1147
2.601,6577.89,-1084.92,5493.2,527.709,96.0514
2.611,6574.38,-1081.41,5493.48,527.427,95.5111
2.621,6566.6,-1073.63,5494.02,526.803,97.7693
2.631,6551.93,-1058.96,5494.79,525.626,102.337
2.641,6529.52,-1036.56,5495.54,523.829,108.093
2.651,6501.24,-1008.27,5495.94,521.559,113.953
2.661,6472.01,-979.035,5495.75,519.215,117.524
2.671,6448.21,-955.23,5494.97,517.305,119.385
2.681,6433.48,-940.506,5494.02,516.124,120.521
2.691,6429.02,-936.038,5492.91,515.766,119.524
2.701,6435.24,-942.266,5491.98,516.265,115.728
2.711,6446.95,-953.974,5491.74,517.204,111.34
2.721,6458.75,-965.775,5491.83,518.151,106.186
2.731,6470.07,-977.099,5491.82,519.059,100.94
2.741,6482.4,-989.423,5491.7,520.048,96.9665
2.751,6494.57,-1001.59,5491.89,521.024,94.327
2.761,6502.5,-1009.53,5492.45,521.66,91.127
2.771,6504.81,-1011.84,5492.99,521.846,90.2746
2.781,6500.49,-1007.53,5493.78,521.5,91.2775
2.791,6486.97,-994.001,5494.78,520.415,92.6051
2.801,6462.98,-970.011,5495.86,518.49,92.7284
2.811,6429.44,-936.464,5496.52,515.799,94.5528
2.821,6397.98,-904.998,5495.5,513.276,99.6961
2.831,6384.37,-891.389,5493.43,512.184,107.202
2.841,6386.06,-893.083,5492.52,512.319,116.374
2.851,6389.59,-896.624,5492.82,512.603,122.888
2.861,6387.16,-894.194,5493.53,512.408,128.097
2.871,6378.35,-885.379,5494.06,511.701,131.398
2.881,6366.31,-873.331,5494.24,510.735,135.186
2.891,6354.13,-861.154,5494.1,509.758,137.428
2.901,6345.14,-852.161,5493.67,509.036,136.948
2.911,6341.27,-848.294,5493.11,508.726,135.518
2.921,6342.49,-849.514,5492.68,508.824,131.954
